"","country","iso_code","date","total_vaccinations","people_vaccinated","people_fully_vaccinated","daily_vaccinations_raw","daily_vaccinations","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred","daily_vaccinations_per_million","vaccines","source_name","source_website"
"316","Germany","DEU",2020-12-30,153122,152392,730,61548,42942,0.18,0.18,0,513,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"317","Germany","DEU",2020-12-31,202796,201949,847,49674,44625,0.24,0.24,0,533,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"318","Germany","DEU",2021-01-01,222069,221222,847,19273,39555,0.27,0.26,0,472,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"319","Germany","DEU",2021-01-02,274710,273647,1063,52641,41736,0.33,0.33,0,498,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"320","Germany","DEU",2021-01-03,298858,297795,1063,24148,39223,0.36,0.36,0,468,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"321","Germany","DEU",2021-01-04,347207,346144,1063,48349,43504,0.41,0.41,0,519,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"322","Germany","DEU",2021-01-05,400569,399482,1087,53362,44142,0.48,0.48,0,527,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"323","Germany","DEU",2021-01-06,463567,462479,1088,62998,44349,0.55,0.55,0,529,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"324","Germany","DEU",2021-01-07,519772,518680,1092,56205,45282,0.62,0.62,0,540,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"325","Germany","DEU",2021-01-08,583195,581785,1410,63423,51589,0.7,0.69,0,616,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"326","Germany","DEU",2021-01-09,644424,642965,1459,61229,52816,0.77,0.77,0,630,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"327","Germany","DEU",2021-01-10,679565,678099,1466,35141,54387,0.81,0.81,0,649,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"328","Germany","DEU",2021-01-11,746008,744491,1517,66443,56972,0.89,0.89,0,680,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"329","Germany","DEU",2021-01-12,828933,827366,1567,82925,61195,0.99,0.99,0,730,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"330","Germany","DEU",2021-01-13,940188,938444,1744,111255,68089,1.12,1.12,0,813,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"331","Germany","DEU",2021-01-14,1023222,1021199,2023,83034,71921,1.22,1.22,0,858,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"332","Germany","DEU",2021-01-15,1113515,1110780,2735,90293,75760,1.33,1.33,0,904,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"333","Germany","DEU",2021-01-16,1170870,1167099,3771,57355,75207,1.4,1.39,0,898,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"334","Germany","DEU",2021-01-17,1218366,1197928,20438,47496,76972,1.45,1.43,0.02,919,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"335","Germany","DEU",2021-01-18,1300165,1263981,36184,81799,79165,1.55,1.51,0.04,945,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"336","Germany","DEU",2021-01-19,1413398,1344761,68637,113233,83495,1.69,1.61,0.08,997,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"337","Germany","DEU",2021-01-20,1544687,1424995,119692,131289,86357,1.84,1.7,0.14,1031,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"338","Germany","DEU",2021-01-21,1648625,1489259,159366,103938,89343,1.97,1.78,0.19,1066,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"339","Germany","DEU",2021-01-22,1750404,1556660,193744,101779,90984,2.09,1.86,0.23,1086,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"340","Germany","DEU",2021-01-23,1835769,1597347,238422,85365,94986,2.19,1.91,0.28,1134,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"341","Germany","DEU",2021-01-24,1885263,1622944,262319,49494,95271,2.25,1.94,0.31,1137,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"342","Germany","DEU",2021-01-25,1981141,1681097,300044,95878,97282,2.36,2.01,0.36,1161,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"343","Germany","DEU",2021-01-26,2080447,1732051,348396,99306,95293,2.48,2.07,0.42,1137,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"344","Germany","DEU",2021-01-27,2191355,1783628,407727,110908,92381,2.62,2.13,0.49,1103,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"345","Germany","DEU",2021-01-28,2282607,1828733,453874,91252,90569,2.72,2.18,0.54,1081,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"346","Germany","DEU",2021-01-29,2391064,1879909,511155,108457,91523,2.85,2.24,0.61,1092,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"347","Germany","DEU",2021-01-30,2477657,1915196,562461,86593,91698,2.96,2.29,0.67,1094,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"348","Germany","DEU",2021-01-31,2535426,1941914,593512,57769,92880,3.03,2.32,0.71,1109,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"349","Germany","DEU",2021-02-01,2656825,2001177,655648,121399,96526,3.17,2.39,0.78,1152,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"350","Germany","DEU",2021-02-02,2787305,2064709,722596,130480,100980,3.33,2.46,0.86,1205,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"351","Germany","DEU",2021-02-03,2945033,2128383,816650,157728,107668,3.52,2.54,0.97,1285,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"352","Germany","DEU",2021-02-04,3076035,2189284,886751,131002,113347,3.67,2.61,1.06,1353,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"353","Germany","DEU",2021-02-05,3219062,2255690,963372,143027,118285,3.84,2.69,1.15,1412,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"354","Germany","DEU",2021-02-06,3318132,2302135,1015997,99070,120068,3.96,2.75,1.21,1433,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"355","Germany","DEU",2021-02-07,3371668,2330238,1041430,53536,119463,4.02,2.78,1.24,1426,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"356","Germany","DEU",2021-02-08,3481637,2383580,1098057,109969,117830,4.16,2.84,1.31,1406,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"357","Germany","DEU",2021-02-09,3614162,2442873,1171289,132525,118122,4.31,2.92,1.4,1410,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"358","Germany","DEU",2021-02-10,3762935,2516574,1246361,148773,116843,4.49,3,1.49,1395,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"359","Germany","DEU",2021-02-11,3904726,2590238,1314488,141791,118384,4.66,3.09,1.57,1413,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"360","Germany","DEU",2021-02-12,4060630,2670454,1390176,155904,120224,4.85,3.19,1.66,1435,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"361","Germany","DEU",2021-02-13,4168291,2732156,1436135,107661,121451,4.98,3.26,1.71,1450,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"362","Germany","DEU",2021-02-14,4233083,2771931,1461152,64792,123059,5.05,3.31,1.74,1469,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"363","Germany","DEU",2021-02-15,4359412,2842533,1516879,126329,125396,5.2,3.39,1.81,1497,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"364","Germany","DEU",2021-02-16,4493740,2923916,1569824,134328,125654,5.36,3.49,1.87,1500,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"365","Germany","DEU",2021-02-17,4643463,3018244,1625219,149723,125790,5.54,3.6,1.94,1501,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"366","Germany","DEU",2021-02-18,4786970,3110105,1676865,143507,126035,5.71,3.71,2,1504,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"367","Germany","DEU",2021-02-19,4939297,3208933,1730364,152327,125524,5.9,3.83,2.07,1498,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"368","Germany","DEU",2021-02-20,5053420,3285329,1768091,114123,126447,6.03,3.92,2.11,1509,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"369","Germany","DEU",2021-02-21,5139187,3342205,1796982,85767,129443,6.13,3.99,2.14,1545,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"370","Germany","DEU",2021-02-22,5299720,3441704,1858016,160533,134330,6.33,4.11,2.22,1603,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"371","Germany","DEU",2021-02-23,5466226,3548339,1917887,166506,138927,6.52,4.24,2.29,1658,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"372","Germany","DEU",2021-02-24,5640241,3663523,1976718,174015,142397,6.73,4.37,2.36,1700,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"373","Germany","DEU",2021-02-25,5828423,3793373,2035050,188182,148779,6.96,4.53,2.43,1776,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"374","Germany","DEU",2021-02-26,6036085,3936822,2099263,207662,156684,7.2,4.7,2.51,1870,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"375","Germany","DEU",2021-02-27,6184269,4045109,2139160,148184,161550,7.38,4.83,2.55,1928,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"376","Germany","DEU",2021-02-28,6292358,4128962,2163396,108089,164739,7.51,4.93,2.58,1966,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"377","Germany","DEU",2021-03-01,6486668,4273964,2212704,194310,169564,7.74,5.1,2.64,2024,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"378","Germany","DEU",2021-03-02,6705047,4438728,2266319,218379,176974,8,5.3,2.7,2112,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"379","Germany","DEU",2021-03-03,6946624,4612197,2334427,241577,186626,8.29,5.5,2.79,2227,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"380","Germany","DEU",2021-03-04,7187937,4790847,2397090,241313,194216,8.58,5.72,2.86,2318,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"381","Germany","DEU",2021-03-05,7453843,4990226,2463617,265906,202537,8.9,5.96,2.94,2417,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"382","Germany","DEU",2021-03-06,7655820,5143082,2512738,201977,210222,9.14,6.14,3,2509,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"383","Germany","DEU",2021-03-07,7805029,5257650,2547379,149209,216096,9.32,6.28,3.04,2579,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"384","Germany","DEU",2021-03-08,8042779,5442884,2599895,237750,222302,9.6,6.5,3.1,2653,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"385","Germany","DEU",2021-03-09,8292673,5638062,2654611,249894,226804,9.9,6.73,3.17,2707,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"386","Germany","DEU",2021-03-10,8575206,5855114,2720092,282533,232655,10.23,6.99,3.25,2777,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"387","Germany","DEU",2021-03-11,8855418,6074427,2780991,280212,238212,10.57,7.25,3.32,2843,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"388","Germany","DEU",2021-03-12,9176214,6323766,2852448,320796,246053,10.95,7.55,3.4,2937,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"389","Germany","DEU",2021-03-13,9421882,6520058,2901824,245668,252295,11.25,7.78,3.46,3011,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"390","Germany","DEU",2021-03-14,9592713,6654862,2937851,170831,255383,11.45,7.94,3.51,3048,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"391","Germany","DEU",2021-03-15,9840266,6843612,2996654,247553,256784,11.74,8.17,3.58,3065,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"392","Germany","DEU",2021-03-16,10020346,6956686,3063660,180080,246810,11.96,8.3,3.66,2946,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"393","Germany","DEU",2021-03-17,10224152,7081605,3142547,203806,235564,12.2,8.45,3.75,2812,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"394","Germany","DEU",2021-03-18,10418029,7200695,3217334,193877,223230,12.43,8.59,3.84,2664,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"395","Germany","DEU",2021-03-19,10658791,7359363,3299428,240762,211797,12.72,8.78,3.94,2528,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"396","Germany","DEU",2021-03-20,10877125,7523853,3353272,218334,207892,12.98,8.98,4,2481,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"397","Germany","DEU",2021-03-21,11042616,7650582,3392034,165491,207129,13.18,9.13,4.05,2472,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"398","Germany","DEU",2021-03-22,11307413,7838436,3468977,264797,209592,13.5,9.36,4.14,2502,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"399","Germany","DEU",2021-03-23,11603869,8051321,3552548,296456,226218,13.85,9.61,4.24,2700,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"400","Germany","DEU",2021-03-24,11933142,8292839,3640303,329273,244141,14.24,9.9,4.34,2914,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"401","Germany","DEU",2021-03-25,12265535,8545788,3719747,332393,263929,14.64,10.2,4.44,3150,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"402","Germany","DEU",2021-03-26,12632920,8824550,3808370,367385,282018,15.08,10.53,4.55,3366,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"403","Germany","DEU",2021-03-27,12916051,9044472,3871579,283131,291275,15.42,10.79,4.62,3477,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"404","Germany","DEU",2021-03-28,13110837,9186508,3924329,194786,295460,15.65,10.96,4.68,3526,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"405","Germany","DEU",2021-03-29,13416375,9403521,4012854,305538,301280,16.01,11.22,4.79,3596,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"406","Germany","DEU",2021-03-30,13738786,9633302,4105484,322411,304988,16.4,11.5,4.9,3640,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"407","Germany","DEU",2021-03-31,14072748,9865083,4207665,333962,305658,16.8,11.77,5.02,3648,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"408","Germany","DEU",2021-04-01,14390110,10090891,4299219,317362,303511,17.18,12.04,5.13,3623,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"409","Germany","DEU",2021-04-02,14618335,10247716,4370619,228225,283631,17.45,12.23,5.22,3385,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"410","Germany","DEU",2021-04-03,14847267,10410606,4436661,228932,275888,17.72,12.43,5.3,3293,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"411","Germany","DEU",2021-04-04,15042150,10551960,4490190,194883,275902,17.95,12.59,5.36,3293,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"412","Germany","DEU",2021-04-05,15291388,10727870,4563518,249238,267859,18.25,12.8,5.45,3197,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"413","Germany","DEU",2021-04-06,15666779,11004974,4661805,375391,275428,18.7,13.13,5.56,3287,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"414","Germany","DEU",2021-04-07,16337476,11580689,4756787,670697,323533,19.5,13.82,5.68,3862,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"415","Germany","DEU",2021-04-08,17061392,12216440,4844952,723916,381612,20.36,14.58,5.78,4555,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"416","Germany","DEU",2021-04-09,17673168,12743217,4929951,611776,436405,21.09,15.21,5.88,5209,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"417","Germany","DEU",2021-04-10,18031486,13037513,4993973,358318,454888,21.52,15.56,5.96,5429,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
"418","Germany","DEU",2021-04-11,18284982,13241465,5043517,253496,463262,21.82,15.8,6.02,5529,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech","Robert Koch Institut","https://impfdashboard.de/"
